Order_ID,Order_Date,Region,Category,Product,Quantity,Unit_Price,Unit_Cost,Customer_Segment
ORD01274,2026-05-14,South,Accessories,Cable Organizer,3,14.7,4.97,Consumer
ORD01275,2026-05-11,North,Accessories,Backpack,12,62.84,33.39,Corporate
ORD01276,2026-01-01,East,Furniture,Standing Desk,4,386.83,266.93,Consumer
ORD01277,2025-04-21,Central,Furniture,Desk Lamp,8,53.64,24.47,Small Business
ORD01278,2025-12-24,Central,Furniture,Bookshelf,4,147.79,86.76,
ORD01279,2025-12-18,Central,Accessories,Backpack,4,65.68,32.64,Consumer
ORD01280,2026-05-26,Central,Electronics,Wireless Mouse,2,25.62,11.85,Consumer
ORD01281,2025-06-16,South,Accessories,Backpack,3,62.77,29.62,Consumer
ORD01282,2025-02-24,East,Office Supplies,Notebook Set,3,16.83,5.7,Consumer
ORD01283,2025-12-25,Central,Office Supplies,Printer Paper,10,10.6,4.2,Corporate
ORD01284,2025-05-27,Central,Electronics,24-inch Monitor,5,231.77,143.23,Consumer
ORD01285,2025-12-30,South,Electronics,USB-C Hub,8,34.73,20.44,Corporate
ORD01286,2025-11-15,North,Office Supplies,Desk Organizer,3,25.34,9.68,Consumer
ORD01287,2026-03-03,East,Office Supplies,Printer Paper,1,10.77,4.28,Consumer
ORD01288,2026-01-20,West,Home & Kitchen,Electric Kettle,2,49.28,28.21,Small Business
ORD01289,2026-04-25,South,Office Supplies,Desk Organizer,4,24.29,10.69,Consumer
ORD01290,2025-04-01,West,Electronics,USB-C Hub,6,40.94,19.48,Corporate
ORD01291,2025-10-28,North,Office Supplies,Printer Paper,3,11.01,3.8,Small Business
ORD01292,2025-02-25,North,Accessories,Cable Organizer,1,14.8,4.81,Consumer
ORD01293,2025-12-06,Central,Office Supplies,Pen Pack,5,8.59,3.14,Consumer
ORD01294,2026-05-23,North,Furniture,Standing Desk,3,382.27,252.56,Small Business
ORD01295,2025-07-25,North,Electronics,USB-C Hub,5,41.65,19.33,Consumer
ORD01296,2025-04-17,East,Furniture,Standing Desk,8,389.28,272.95,Small Business
ORD01297,2026-05-11,Central,Office Supplies,Pen Pack,5,9.76,3.12,Small Business
ORD01298,2026-03-19,North,Accessories,Laptop Stand,2,53.1,22.78,Consumer
ORD01299,2026-05-03,East,Furniture,Standing Desk,1,433.61,258.59,Consumer
ORD01300,2026-01-31,West,Office Supplies,Pen Pack,4,9.74,2.91,Consumer
ORD01301,2025-05-04,East,Office Supplies,Pen Pack,3,8.34,3.1,Consumer
ORD01302,2025-02-13,Central,Accessories,Cable Organizer,2,15.2,5.22,Consumer
ORD01303,2025-06-12,South,Office Supplies,Notebook Set,4,15.84,6.25,Small Business
ORD01304,2025-06-28,West,Home & Kitchen,Coffee Maker,5,93.85,58.41,Consumer
ORD01305,2025-11-07,Central,Furniture,Bookshelf,4,139.4,89.0,Consumer
ORD01306,2026-06-04,West,Accessories,Backpack,2,72.05,31.82,Consumer
ORD01307,2026-02-18,North,Accessories,Cable Organizer,2,14.5,5.18,Consumer
ORD01308,2025-11-28,West,Home & Kitchen,Water Bottle,4,20.14,8.52,Small Business
ORD01309,2025-03-07,North,Home & Kitchen,Water Bottle,1,23.97,7.68,Consumer
ORD01310,2025-06-28,South,Office Supplies,Notebook Set,8,15.15,6.2,Corporate
ORD01311,2025-07-20,South,Accessories,Laptop Stand,3,47.29,23.02,Consumer
ORD01312,2025-03-30,East,Home & Kitchen,Electric Kettle,12,48.84,26.72,Corporate
ORD01313,2026-01-04,West,Furniture,Office Chair,3,182.81,116.34,Corporate
ORD01314,2025-07-14,Central,Accessories,Cable Organizer,9,15.3,4.98,Corporate
ORD01315,2025-03-10,East,Accessories,Laptop Stand,3,50.66,21.26,Corporate
ORD01316,2025-04-14,North,Accessories,Cable Organizer,5,15.42,4.76,Consumer
ORD01317,2026-02-04,West,Office Supplies,Desk Organizer,2,26.73,9.6,Consumer
ORD01318,2026-06-15,Central,Accessories,Laptop Stand,4,51.14,22.46,Consumer
ORD01319,2026-04-28,Central,Electronics,Webcam,1,66.7,39.19,Small Business
ORD01320,2025-03-02,North,Furniture,Bookshelf,3,160.2,91.19,Consumer
ORD01321,2026-05-21,North,Electronics,Mechanical Keyboard,1,84.08,46.04,Small Business
ORD01322,2026-05-06,Central,Home & Kitchen,Coffee Maker,1,89.38,56.82,Consumer
ORD01323,2026-03-18,East,Furniture,Bookshelf,5,134.02,84.23,Corporate
ORD01324,2025-01-19,East,Furniture,Desk Lamp,4,50.84,23.13,Consumer
ORD01325,2025-04-29,East,Home & Kitchen,Electric Kettle,6,51.5,27.85,Small Business
ORD01326,2025-08-26,North,Electronics,Mechanical Keyboard,4,90.91,51.14,Consumer
ORD01327,2025-02-16,Central,Accessories,Backpack,2,73.61,29.76,Consumer
ORD01328,2025-07-04,South,Furniture,Desk Lamp,5,50.45,22.58,Consumer
ORD01329,2026-02-12,East,Office Supplies,Printer Paper,1,10.29,4.29,Consumer
ORD01330,2026-01-01,Central,Furniture,Desk Lamp,8,51.01,24.66,Small Business
ORD01331,2025-09-08,East,Accessories,Cable Organizer,5,15.31,4.79,Consumer
ORD01332,2025-10-14,North,Home & Kitchen,Water Bottle,4,21.58,8.18,Small Business
ORD01333,2025-05-26,North,Electronics,24-inch Monitor,4,220.5,146.3,Consumer
ORD01334,2026-05-26,Central,Electronics,Wireless Mouse,5,24.92,12.69,Consumer
ORD01335,2025-10-13,Central,Electronics,Wireless Mouse,1,27.31,12.0,Consumer
ORD01336,2025-07-30,South,Electronics,Mechanical Keyboard,10,79.09,47.5,Corporate
ORD01337,2025-01-27,Central,Accessories,Cable Organizer,7,16.57,5.34,Corporate
ORD01338,2025-01-29,South,Accessories,Laptop Stand,7,53.56,23.14,Small Business
ORD01339,2026-02-02,Central,Electronics,Wireless Mouse,5,27.29,12.86,Small Business
ORD01340,2026-06-16,South,Home & Kitchen,Water Bottle,8,23.52,8.56,Small Business
ORD01341,2025-10-15,West,Furniture,Office Chair,2,207.16,117.63,Small Business
ORD01342,2026-02-09,North,Office Supplies,Desk Organizer,3,25.24,10.52,Consumer
ORD01343,2025-05-08,South,Accessories,Laptop Stand,6,53.39,22.17,Corporate
ORD01344,2025-01-10,East,Electronics,USB-C Hub,8,39.81,19.42,Small Business
ORD01345,2025-03-23,South,Home & Kitchen,Coffee Maker,7,105.51,56.41,Corporate
ORD01346,2025-09-23,Central,Office Supplies,Desk Organizer,2,22.79,10.3,Consumer
ORD01347,2025-04-28,West,Electronics,Mechanical Keyboard,5,92.83,49.22,Consumer
ORD01348,2025-08-22,North,Electronics,Webcam,6,80.28,37.13,Corporate
ORD01349,2025-08-29,South,Office Supplies,Notebook Set,4,15.08,5.76,Consumer
ORD01350,2026-01-16,West,Furniture,Bookshelf,3,152.01,93.62,Corporate
ORD01351,2025-12-01,West,Furniture,Office Chair,4,202.23,111.86,Consumer
ORD01352,2025-06-14,South,Office Supplies,Notebook Set,2,17.64,5.72,Consumer
ORD01353,2025-11-17,East,Accessories,Laptop Stand,10,52.44,22.94,Corporate
ORD01354,2025-06-03,South,Home & Kitchen,Coffee Maker,2,105.55,60.18,Small Business
ORD01355,2025-05-05,Central,Furniture,Desk Lamp,1,49.99,23.82,Consumer
ORD01356,2025-11-21,South,Accessories,Cable Organizer,5,16.2,4.96,Small Business
ORD01357,2026-04-12,South,Office Supplies,Printer Paper,4,11.1,4.3,Small Business
ORD01358,2025-03-23,South,Home & Kitchen,Storage Set,3,35.72,15.43,Consumer
ORD01359,2025-08-24,East,Home & Kitchen,Water Bottle,3,24.31,7.85,Small Business
ORD01360,2025-09-24,West,Home & Kitchen,Electric Kettle,1,48.69,28.13,Consumer
ORD01361,2025-07-22,Central,Furniture,Desk Lamp,1,45.76,23.1,Small Business
ORD01362,2026-04-27,West,Accessories,Backpack,1,73.9,29.55,Consumer
ORD01363,2025-05-16,East,Furniture,Office Chair,4,203.66,111.56,Consumer
ORD01364,2025-10-28,North,Home & Kitchen,Electric Kettle,6,53.99,28.84,Small Business
ORD01365,2025-12-30,Central,Electronics,Wireless Mouse,8,26.05,12.08,Small Business
ORD01366,2026-06-06,North,Furniture,Standing Desk,6,411.36,257.28,Small Business
ORD01367,2025-06-30,East,Office Supplies,Pen Pack,3,8.7,3.04,Corporate
ORD01368,2026-06-15,Central,Electronics,Webcam,8,70.35,39.0,Corporate
ORD01369,2025-02-12,West,Furniture,Standing Desk,5,392.38,251.47,Corporate
ORD01370,2025-04-12,South,Accessories,Cable Organizer,3,14.62,5.04,Consumer
ORD01371,2025-09-23,Central,Furniture,Bookshelf,5,152.73,85.21,Corporate
ORD01372,2025-01-29,East,Furniture,Standing Desk,5,400.76,248.72,Consumer
ORD01373,2026-01-14,North,Home & Kitchen,Coffee Maker,7,101.31,56.99,Small Business
ORD01374,2025-04-23,West,Home & Kitchen,Storage Set,2,34.3,15.09,Small Business
ORD01375,2025-05-21,Central,Office Supplies,Notebook Set,3,17.82,6.33,Corporate
ORD01376,2025-12-01,North,Furniture,Office Chair,4,189.22,113.87,Consumer
ORD01377,2026-03-20,North,Office Supplies,Notebook Set,10,15.74,6.36,Corporate
ORD01378,2025-09-09,North,Electronics,Wireless Mouse,2,26.37,11.81,Consumer
ORD01379,2025-07-11,West,Furniture,Desk Lamp,2,50.25,22.12,Consumer
ORD01380,2025-08-08,North,Accessories,Backpack,5,70.87,32.31,Consumer
ORD01381,2025-09-27,West,Electronics,USB-C Hub,5,39.81,19.25,Corporate
ORD01382,2025-08-26,Central,Furniture,Bookshelf,9,156.51,88.09,Corporate
ORD01383,2025-10-30,North,Office Supplies,Pen Pack,3,9.04,3.02,Consumer
ORD01384,2025-04-29,North,Furniture,Desk Lamp,2,47.5,23.04,Small Business
ORD01385,2026-05-16,West,Furniture,Desk Lamp,2,46.95,23.37,Corporate
ORD01386,2025-11-27,South,Home & Kitchen,Coffee Maker,4,95.17,56.3,Consumer
ORD01387,2026-05-13,West,Electronics,24-inch Monitor,1,206.16,145.47,Consumer
ORD01388,2025-07-31,West,Accessories,Laptop Stand,5,51.07,21.27,Consumer
ORD01389,2025-01-22,West,Accessories,Laptop Stand,3,54.02,23.09,Consumer
ORD01390,2025-02-20,East,Accessories,Laptop Stand,2,54.74,23.3,Consumer
ORD01391,2025-10-25,West,Home & Kitchen,Electric Kettle,6,52.14,28.61,Small Business
ORD01392,2025-02-06,Central,Furniture,Office Chair,10,173.99,112.19,Corporate
ORD01393,2025-06-10,South,Home & Kitchen,Coffee Maker,2,88.04,58.66,Consumer
ORD01394,2025-05-15,West,Home & Kitchen,Water Bottle,2,20.58,8.12,Small Business
ORD01395,2025-01-16,West,Home & Kitchen,Coffee Maker,2,89.22,57.48,Consumer
ORD01396,2025-11-16,West,Home & Kitchen,Electric Kettle,1,46.39,28.27,Consumer
ORD01397,2026-01-21,South,Accessories,Cable Organizer,4,15.48,5.06,Consumer
ORD01398,invalid_date,South,Accessories,Backpack,7,75.5,32.52,Small Business
ORD01399,2025-08-18,East,Electronics,USB-C Hub,2,38.36,19.23,Consumer
ORD01400,2025-12-07,North,Electronics,24-inch Monitor,3,194.54,140.94,Corporate
ORD01401,2025-03-27,North,Home & Kitchen,Electric Kettle,9,53.28,29.66,Corporate
ORD01402,2026-05-21,,Furniture,Office Chair,3,201.07,106.93,Consumer
ORD01403,2026-02-21,Central,Accessories,Backpack,2,72.83,32.65,Consumer
ORD01404,2025-11-17,Central,Accessories,Cable Organizer,4,15.7,5.08,Consumer
ORD01405,2026-03-12,West,Electronics,Wireless Mouse,1,23.81,12.57,Consumer
ORD01406,2026-03-25,Central,Furniture,Standing Desk,4,397.42,263.01,Consumer
ORD01407,2025-05-24,West,Accessories,Cable Organizer,4,13.83,4.83,Consumer
ORD01408,2026-06-20,South,Office Supplies,Desk Organizer,3,22.76,10.18,Small Business
ORD01409,2026-06-16,West,Furniture,Bookshelf,2,160.55,94.21,Consumer
ORD01410,2026-06-21,West,Furniture,Standing Desk,3,391.27,247.23,Consumer
ORD01411,2025-11-16,West,Electronics,Wireless Mouse,1,23.28,11.92,Consumer
ORD01412,2025-03-10,South,Home & Kitchen,Electric Kettle,5,51.43,26.65,Corporate
ORD01413,2025-10-19,West,Furniture,Bookshelf,5,144.05,92.37,Small Business
ORD01414,2025-03-21,East,Office Supplies,Printer Paper,2,10.74,3.94,Consumer
ORD01415,2026-06-19,East,Electronics,Mechanical Keyboard,7,87.99,50.93,Corporate
ORD01416,2026-04-30,North,Accessories,Cable Organizer,2,16.77,4.81,Consumer
ORD01417,2025-05-27,North,Accessories,Laptop Stand,6,45.84,23.67,Small Business
ORD01418,2026-03-12,West,Furniture,Desk Lamp,5,51.46,22.57,Consumer
ORD01419,2026-01-30,West,Home & Kitchen,Water Bottle,5,21.63,7.68,Consumer
ORD01420,2025-06-20,Central,Accessories,Laptop Stand,3,53.31,22.5,Small Business
ORD01421,2025-05-04,East,Home & Kitchen,Storage Set,3,32.49,15.94,Consumer
ORD01422,2026-03-11,South,Home & Kitchen,Storage Set,5,33.88,14.6,Corporate
ORD01423,2026-03-29,South,Electronics,Mechanical Keyboard,5,83.48,46.19,Consumer
ORD01424,2026-05-30,Central,Office Supplies,Desk Organizer,2,25.19,10.33,Corporate
ORD01425,2025-09-17,South,Home & Kitchen,Coffee Maker,5,103.04,59.48,Consumer
ORD01426,2026-05-18,North,Home & Kitchen,Water Bottle,12,23.54,8.44,Corporate
ORD01427,2025-01-30,West,Electronics,24-inch Monitor,4,229.78,140.23,Corporate
ORD01428,2025-02-27,East,Home & Kitchen,Coffee Maker,7,89.25,57.16,Corporate
ORD01429,2025-12-07,Central,Furniture,Office Chair,6,203.14,108.86,Small Business
ORD01430,2026-02-17,East,Office Supplies,Notebook Set,2,14.93,6.34,Corporate
ORD01431,2025-10-01,North,Accessories,Laptop Stand,3,51.04,22.87,Consumer
ORD01432,2025-01-04,South,Home & Kitchen,Electric Kettle,3,51.39,28.67,Corporate
ORD01433,2026-04-20,North,Electronics,Webcam,3,76.75,37.99,Small Business
ORD01434,2025-01-21,West,Accessories,Backpack,5,71.24,31.31,Corporate
ORD01435,2025-07-15,,Furniture,Bookshelf,6,134.95,91.68,Corporate
ORD01436,2025-05-24,East,Furniture,Bookshelf,2,141.31,85.88,Consumer
ORD01437,2026-03-27,South,Office Supplies,Desk Organizer,5,23.83,10.5,Consumer
ORD01438,2025-06-24,North,Accessories,Cable Organizer,7,14.27,5.12,Small Business
ORD01439,2025-10-23,North,Home & Kitchen,Storage Set,10,35.03,15.7,Corporate
ORD01440,2026-06-10,West,Office Supplies,Notebook Set,4,15.55,6.42,Consumer
ORD01441,2025-07-10,East,Accessories,Backpack,3,67.62,30.97,Consumer
ORD01442,2025-11-27,West,Accessories,Laptop Stand,2,43.55,22.26,Corporate
ORD01443,2026-01-02,South,Electronics,Mechanical Keyboard,2,90.98,48.34,Consumer
ORD01444,2026-03-22,West,Accessories,Cable Organizer,2,14.56,4.99,Consumer
ORD01445,2026-02-15,South,Office Supplies,Pen Pack,4,9.65,3.2,Small Business
ORD01446,2026-03-08,East,Accessories,Laptop Stand,5,49.01,20.98,Consumer
ORD01447,2025-11-04,Central,Accessories,Laptop Stand,4,49.72,22.52,Small Business
ORD01448,2025-04-03,South,Office Supplies,Notebook Set,7,16.19,5.83,Corporate
ORD01449,2025-07-25,Central,Electronics,Mechanical Keyboard,1,81.34,50.95,Consumer
ORD01450,2025-09-08,North,Home & Kitchen,Coffee Maker,7,87.49,54.36,Corporate
ORD01451,2026-02-08,West,Electronics,USB-C Hub,7,41.28,19.79,Small Business
ORD01452,2025-05-12,South,Electronics,USB-C Hub,7,40.84,20.27,Small Business
ORD01453,2025-03-15,South,Home & Kitchen,Water Bottle,11,20.36,8.52,Corporate
ORD01454,2026-01-13,South,Furniture,Standing Desk,1,406.42,267.17,Consumer
ORD01455,2025-05-22,East,Electronics,Mechanical Keyboard,3,85.6,47.72,Consumer
ORD01456,2025-06-04,South,Furniture,Desk Lamp,4,44.49,24.72,Consumer
ORD01457,2025-06-17,South,Home & Kitchen,Electric Kettle,1,52.68,26.9,Consumer
ORD01458,2025-01-13,North,Electronics,USB-C Hub,5,37.88,19.17,Consumer
ORD01459,2026-03-09,West,Home & Kitchen,Water Bottle,3,23.51,7.72,Consumer
ORD01460,2026-04-30,West,Home & Kitchen,Storage Set,6,32.04,14.6,Small Business
ORD01461,2025-03-23,North,Home & Kitchen,Water Bottle,5,21.37,8.14,Consumer
ORD01462,2026-04-11,East,Accessories,Backpack,1,64.21,31.42,Consumer
ORD01463,2026-01-14,South,Office Supplies,Notebook Set,3,17.17,5.72,Consumer
ORD01464,2025-10-28,South,Office Supplies,Printer Paper,3,10.77,3.82,Consumer
ORD01465,2025-02-07,East,Electronics,24-inch Monitor,2,196.73,139.53,Consumer
ORD01466,2026-03-18,Central,Furniture,Desk Lamp,4,50.77,22.58,Consumer
ORD01467,2026-04-15,North,Accessories,Backpack,1,64.56,33.39,Consumer
ORD01468,2026-06-09,Central,Electronics,USB-C Hub,3,38.17,18.11,Consumer
ORD01469,2026-03-20,Central,Office Supplies,Notebook Set,11,15.56,5.94,Corporate
ORD01470,2025-09-07,West,Accessories,Backpack,5,68.99,32.52,Consumer
ORD01471,2025-07-10,South,Home & Kitchen,Storage Set,11,33.99,14.6,Corporate
ORD01472,2025-01-06,East,Office Supplies,Desk Organizer,4,25.23,9.86,Consumer
ORD01473,2025-04-10,South,Home & Kitchen,Storage Set,3,32.78,15.44,Consumer
ORD01474,2026-03-07,West,Accessories,Cable Organizer,4,15.23,5.11,Consumer
ORD01475,2025-11-24,South,Office Supplies,Desk Organizer,4,24.96,10.15,Consumer
ORD01476,2025-09-19,East,Furniture,Desk Lamp,11,53.45,23.74,Corporate
ORD01477,2025-03-27,North,Accessories,Cable Organizer,6,14.71,5.24,Small Business
ORD01478,2025-01-31,North,Home & Kitchen,Water Bottle,11,21.79,8.05,Corporate
ORD01479,2026-05-18,Central,Electronics,24-inch Monitor,5,198.73,149.19,Consumer
ORD01480,2026-02-10,South,Electronics,Wireless Mouse,5,23.89,11.65,
ORD01481,2025-12-27,West,Home & Kitchen,Water Bottle,5,20.68,8.4,Consumer
ORD01482,2025-08-19,Central,Office Supplies,Pen Pack,4,8.8,3.21,Consumer
ORD01483,2026-02-14,South,Furniture,Standing Desk,3,418.31,264.0,Consumer
ORD01484,2026-03-05,Central,Electronics,USB-C Hub,1,39.66,18.39,Consumer
ORD01485,2025-03-24,East,Accessories,Backpack,2,66.98,30.46,Corporate
ORD01486,2026-04-29,West,Accessories,Backpack,1,72.66,33.01,Small Business
ORD01487,2025-06-15,East,Home & Kitchen,Electric Kettle,5,49.66,30.01,Corporate
ORD01488,2025-05-16,South,Furniture,Bookshelf,4,150.15,88.85,Small Business
ORD01489,2025-09-05,West,Accessories,Cable Organizer,2,16.21,5.29,Small Business
ORD01490,2026-04-19,West,Furniture,Standing Desk,1,412.0,255.72,Consumer
ORD01491,2026-01-30,North,Accessories,Cable Organizer,3,16.45,5.1,Consumer
ORD01492,2025-01-25,East,Accessories,Backpack,1,66.54,31.06,Small Business
ORD01493,2026-02-14,West,Electronics,24-inch Monitor,4,211.2,140.09,Consumer
ORD01494,2025-04-25,,Furniture,Bookshelf,3,137.52,86.38,Consumer
ORD01495,2025-09-28,North,Home & Kitchen,Electric Kettle,3,52.61,29.18,Corporate
ORD01496,2025-12-17,South,Furniture,Bookshelf,4,147.46,90.1,Consumer
ORD01497,2026-06-19,South,Furniture,Standing Desk,3,402.76,265.91,Consumer
ORD01498,2025-11-09,East,Office Supplies,Printer Paper,3,9.55,4.22,Consumer
ORD01499,2026-01-29,South,Accessories,Cable Organizer,2,15.55,4.85,Consumer
ORD01500,2026-01-08,West,Electronics,24-inch Monitor,10,210.25,149.41,Corporate
ORD01501,2025-06-09,East,Furniture,Bookshelf,5,144.26,93.5,Consumer
ORD01502,2026-06-22,East,Home & Kitchen,Electric Kettle,4,47.99,30.05,Consumer
ORD01503,2025-11-13,North,Office Supplies,Printer Paper,5,11.42,4.21,Consumer
ORD01504,2026-04-16,East,Office Supplies,Pen Pack,2,9.79,3.18,Corporate
ORD01505,2025-07-27,South,Accessories,Laptop Stand,1,54.41,22.35,Consumer
ORD01506,2025-02-27,East,Office Supplies,Notebook Set,2,15.54,6.28,Consumer
ORD01507,2026-04-13,North,Furniture,Standing Desk,5,401.85,245.28,Small Business
ORD01508,2025-05-16,East,Furniture,Office Chair,2,179.23,117.49,Consumer
ORD01509,2025-04-11,East,Home & Kitchen,Water Bottle,7,23.72,7.68,Corporate
ORD01510,2026-03-29,North,Home & Kitchen,Coffee Maker,5,98.6,57.56,Consumer
ORD01511,2026-03-17,Central,Office Supplies,Notebook Set,4,17.21,5.85,Consumer
ORD01512,2025-01-01,South,Accessories,Cable Organizer,3,15.28,4.86,Consumer
ORD01513,2026-06-11,South,Accessories,Cable Organizer,6,16.4,4.91,Corporate
ORD01514,2026-03-27,North,Office Supplies,Desk Organizer,4,24.42,9.91,Corporate
ORD01515,2026-05-23,North,Accessories,Cable Organizer,4,15.82,4.81,Consumer
ORD01516,2025-07-07,North,Home & Kitchen,Storage Set,2,32.73,15.23,Consumer
ORD01517,2025-04-16,West,Office Supplies,Pen Pack,4,9.31,2.91,Small Business
ORD01518,2026-02-10,West,Furniture,Standing Desk,3,384.2,259.37,Small Business
ORD01519,2025-10-03,South,Home & Kitchen,Water Bottle,3,21.87,7.92,Consumer
ORD01520,2026-04-06,South,Office Supplies,Desk Organizer,8,22.11,10.72,Corporate
ORD01521,2025-12-29,West,Electronics,USB-C Hub,4,39.58,18.1,Consumer
ORD01522,2025-10-29,Central,Furniture,Bookshelf,4,156.34,87.33,Consumer
ORD01523,2025-07-24,West,Accessories,Backpack,9,74.21,29.88,Corporate
ORD01524,2025-11-30,West,Furniture,Standing Desk,8,423.59,273.63,Small Business
ORD01525,2025-09-13,South,Home & Kitchen,Water Bottle,8,20.5,7.66,Corporate
ORD01526,2026-01-14,East,Office Supplies,Desk Organizer,4,22.72,10.47,Consumer
ORD01527,2025-06-05,Central,Office Supplies,Pen Pack,11,8.64,2.88,Corporate
ORD01528,2025-09-24,East,Furniture,Bookshelf,2,137.47,92.41,Corporate
ORD01529,2026-04-02,West,Office Supplies,Desk Organizer,3,24.33,10.1,Consumer
ORD01530,2025-09-23,South,Office Supplies,Printer Paper,2,10.43,4.13,Corporate
ORD01531,2026-05-14,West,Home & Kitchen,Water Bottle,1,24.26,8.13,Small Business
ORD01532,2026-03-24,Central,Electronics,Webcam,6,77.62,39.54,Small Business
ORD01533,2025-03-10,West,Accessories,Cable Organizer,10,16.14,5.1,Corporate
ORD01534,2026-04-25,West,Accessories,Laptop Stand,2,52.6,22.13,Small Business
ORD01535,2026-04-08,Central,Office Supplies,Pen Pack,3,9.45,2.88,Small Business
ORD01536,2026-04-10,East,Accessories,Cable Organizer,8,16.47,5.01,Corporate
ORD01537,2026-02-04,North,Office Supplies,Notebook Set,4,15.2,6.37,Consumer
ORD01538,2025-12-01,East,Accessories,Backpack,5,68.32,31.76,Corporate
ORD01539,2025-07-13,West,Accessories,Laptop Stand,2,46.07,22.43,Consumer
ORD01540,2025-12-23,Central,Electronics,Mechanical Keyboard,3,86.48,49.71,Consumer
ORD01541,2025-10-05,South,Furniture,Desk Lamp,6,44.42,24.47,Small Business
ORD01542,2026-01-20,North,Home & Kitchen,Coffee Maker,4,94.63,56.45,Small Business
ORD01543,2025-07-30,West,Home & Kitchen,Electric Kettle,3,48.81,27.24,Corporate
ORD01544,2026-06-13,North,Accessories,Backpack,3,75.35,32.43,Corporate
ORD01545,2026-03-02,North,Office Supplies,Desk Organizer,6,24.37,10.16,Small Business
ORD01546,2025-01-08,South,Home & Kitchen,Coffee Maker,1,94.14,60.08,Consumer
ORD01547,2025-11-04,South,Electronics,USB-C Hub,12,37.74,19.01,Corporate
ORD01548,2025-02-16,North,Office Supplies,Desk Organizer,5,22.12,10.17,Consumer
ORD01549,2025-02-09,North,Furniture,Desk Lamp,12,46.97,23.7,Corporate
ORD01550,2025-06-26,North,Furniture,Desk Lamp,2,51.28,24.27,Consumer
ORD01551,2025-04-23,West,Furniture,Bookshelf,2,142.28,90.75,Consumer
ORD01552,2025-01-30,West,Office Supplies,Desk Organizer,4,22.24,10.63,Consumer
ORD01553,2026-01-22,West,Home & Kitchen,Coffee Maker,4,90.41,53.31,Corporate
ORD01554,2026-03-06,Central,Furniture,Office Chair,4,187.38,112.44,Consumer
ORD01555,2025-05-18,Central,Accessories,Cable Organizer,2,14.73,5.06,Corporate
ORD01556,2025-11-27,West,Office Supplies,Printer Paper,5,11.0,3.85,Consumer
ORD01557,2025-05-09,,Accessories,Laptop Stand,2,47.29,21.14,Consumer
ORD01558,2025-10-17,Central,Electronics,USB-C Hub,2,36.87,19.85,Consumer
ORD01559,2026-04-19,West,Office Supplies,Desk Organizer,5,26.82,9.85,Consumer
ORD01560,2026-03-09,South,Furniture,Bookshelf,1,155.09,92.75,Consumer
ORD01561,2025-07-06,North,Electronics,Mechanical Keyboard,5,80.95,47.61,Corporate
ORD01562,2026-05-11,Central,Accessories,Cable Organizer,5,15.02,5.4,Consumer
ORD01563,2026-03-27,North,Home & Kitchen,Storage Set,5,37.56,14.91,Consumer
ORD01564,2025-12-16,West,Furniture,Bookshelf,5,144.52,84.7,Consumer
ORD01565,2025-03-06,West,Accessories,Cable Organizer,1,16.69,4.83,Consumer
ORD01566,2025-04-24,North,Furniture,Desk Lamp,4,52.54,22.77,Corporate
ORD01567,2026-06-01,North,Home & Kitchen,Coffee Maker,4,90.09,58.15,Small Business
ORD01568,2025-12-29,East,Electronics,Mechanical Keyboard,11,90.97,48.88,Corporate
ORD01569,2026-06-28,North,Office Supplies,Printer Paper,2,11.52,4.25,Consumer
ORD01570,2026-03-11,Central,Furniture,Standing Desk,4,381.93,272.12,Consumer
ORD01571,2026-04-25,South,Home & Kitchen,Water Bottle,6,20.24,7.86,Corporate
ORD01572,2025-11-16,North,Accessories,Backpack,11,71.15,29.69,Corporate
ORD01573,2025-06-14,West,Furniture,Desk Lamp,5,47.92,22.33,Corporate
ORD01574,2025-07-18,South,Home & Kitchen,Water Bottle,2,24.48,7.89,Consumer
ORD01575,2025-06-05,North,Home & Kitchen,Coffee Maker,3,101.85,53.28,Consumer
ORD01576,2025-11-15,East,Electronics,Webcam,11,67.9,40.4,Corporate
ORD01577,2026-04-11,North,Electronics,Webcam,6,78.84,41.86,Small Business
ORD01578,2025-09-19,North,Electronics,USB-C Hub,5,36.24,19.8,Consumer
ORD01579,2025-08-19,East,Home & Kitchen,Storage Set,5,37.81,15.94,Consumer
ORD01580,2026-03-19,East,Furniture,Desk Lamp,6,52.25,24.04,Corporate
ORD01581,2026-03-06,West,Office Supplies,Desk Organizer,3,22.48,9.63,Consumer
ORD01582,2026-05-22,South,Home & Kitchen,Electric Kettle,3,48.92,29.44,Consumer
ORD01583,2026-06-16,Central,Home & Kitchen,Water Bottle,2,22.89,8.21,Corporate
ORD01584,2025-04-08,North,Electronics,Webcam,7,74.59,40.65,Corporate
ORD01585,2026-02-08,West,Accessories,Cable Organizer,4,16.36,5.12,Consumer
ORD01586,2026-02-13,West,Accessories,Laptop Stand,8,51.64,20.97,Corporate
ORD01587,2025-01-25,West,Accessories,Laptop Stand,3,54.1,23.19,Consumer
ORD01588,2026-01-03,West,Home & Kitchen,Storage Set,2,33.16,15.78,Consumer
ORD01589,2025-09-27,West,Office Supplies,Pen Pack,5,9.67,3.06,Consumer
ORD01590,2025-12-23,West,Office Supplies,Pen Pack,4,9.44,2.98,Consumer
ORD01591,2025-11-10,North,Furniture,Bookshelf,12,139.95,90.71,Corporate
